created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,followers_count,Wed Dec 13 08:01:28 +0000 2023,1734845980246503760,Kes covid-19 naik hampir sekali ganda kepada 12 757 kes pada minggu 49 (3 Dis-9 Dis 2023)berbanding minggu 48 (26 Nov-2 Dis 2023) -KP Kesihatan https://t.co/DOI7p1aZx9,91,10,1115,619,in,1060440104672550912,1734845980246503760.1,redzuanNewsMPB,https://twitter.com/redzuanNewsMPB/status/1734845980246503760,https://pbs.twimg.com/media/GBNpAqvbgAApWvO.jpg,"Selangor, Malaysia",62069,Thu Dec 14 13:21:37 +0000 2023,1735288939295191146,Jika ada peluang untuk dapatkan dos penggalak COVID-19  ambillah.,14,4,107,269,177804792,1735288939295191146.1,khairul_hafidz,https://twitter.com/khairul_hafidz/status/1735288939295191146,Unnamed: 12,Malaysia,248165,Fri Dec 15 22:48:34 +0000 2023,1735794001377403229,COVID naik lagi! Ayo Vaksinasi sampai 100 kali!  Lanjutkan kebodohan kalian! https://t.co/32HkDXxu0x,30,179,596,1478,1502822366946402304,1735794001377403229.1,DokterTifa,https://twitter.com/DokterTifa/status/1735794001377403229,https://pbs.twimg.com/media/GBbHchHaoAA___l.jpg,Unnamed: 13,117053,Sun Dec 17 12:01:25 +0000 2023,1736355920014098496,Jumlah kes COVID-19 pada minggu lepas (10-16 Dis) meningkat kepada  20 696 kes berbanding 12 757 pada minggu sebelumnya.,145,1466,1736355920014098496.1,https://twitter.com/redzuanNewsMPB/status/1736355920014098496,62049,Mon Dec 18 13:40:57 +0000 2023,1736743353436565941,covid ternyata 🤣 https://t.co/8fORkqBHjs,7,120,11,159,1666825159,1736743353436565941.1,hafifahlr,https://twitter.com/hafifahlr/status/1736743353436565941,https://pbs.twimg.com/media/GBom3s9aUAAamtR.jpg,jawa timur,11129,Tue Dec 19 11:00:01 +0000 2023,1737065240653914279,Kes COVID dh mula meningkat kan korangg😪maarilah Kita standby stock facemask sesiap😷  Yg duckbill ni selesa dipakai korang..tak lemas bila pakai  tali dia pon x mudah putus🌷 https://t.co/80GZyH5anX,3,1,94,1682971276737122304,1737065240653914279.1,mamadeejaa,https://twitter.com/mamadeejaa/status/1737065240653914279,https://pbs.twimg.com/ext_tw_video_thumb/1737065224199712769/pu/img/wQV1WVzFQeOmg9vl.jpg,620,Wed Dec 20 21:59:48 +0000 2023,1737593668801036525,@cheyfluff Sebelum dan sesudah..😆 https://t.co/SwBUcwkgYj,1.1,9,44,1410227796555620355,1737334520318480489,covid_hater,https://twitter.com/covid_hater/status/1737593668801036525,https://pbs.twimg.com/ext_tw_video_thumb/1737593597573439488/pu/img/Pgzux3cHolpGXWUR.jpg,2791
Tue Dec 12 16:34:52 +0000 2023,1.734612794958635e+18,Tidak kuat oposisi karena  bisnis adalah statement fitnah yg lebih kejam daripada pembunuhan.  Tidak bayangkan kalo tidak ada rekonsiliasi dan persatuan di 2019 menghadapi covid dan krisis-krisis lainnya.  Terbuat dari apa hatimu pak Prabowo ?,1.0,5.0,3.0,9.0,in,632052490.0,1.734612794958635e+18,davidfong_,https://twitter.com/davidfong_/status/1734612794958635083,,Indonesia,20760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:39:06 +0000 2023,1.7345987617778568e+18,covid ruk gaya  us k aane se jo downfall shuru hua tha wo nahi ruk raha,0.0,1.0,1.0,10.0,in,8.115753279736054e+17,1.7345987617778568e+18,Hi_shyan,https://twitter.com/Hi_shyan/status/1734598761777856697,,Faisalabad,20914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 09:28:18 +0000 2023,1.7345054439539302e+18,Kementerian Kesehatan (Kemenkes) merekomendasikan masyarakat melengkapi vaksinasi seiring potensi kembali naiknya kasus Covid-19 selama perayaan Natal dan Tahun Baru (Nataru). https://t.co/rgI1qjz8Yl,9.0,7.0,29.0,64.0,in,8.293665514468188e+17,1.7345054439539302e+18,asumsico,https://twitter.com/asumsico/status/1734505443953930367,https://pbs.twimg.com/media/GBIzfmDb0AAbDSv.jpg,Jakarta Capital Region,338403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:28:58 +0000 2023,1.7345811090680463e+18,“saya tidak tanya covid saya tanya polusi 😠” grandpa.. it’s past your bed time we get it.. sabar ya bentar lagi bobo,0.0,1.0,11.0,23.0,in,771273253.0,1.7345811090680463e+18,veenarooth,https://twitter.com/veenarooth/status/1734581109068046372,,,9939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:30:32 +0000 2023,1.7345815067929523e+18,"saya tanya polusi bukan covid"" ""susah kalo kita menyalahkan angin""   😭😭""",0.0,15.0,0.0,245.0,in,9.49626943682392e+17,1.7345815067929523e+18,hourlygogo,https://twitter.com/hourlygogo/status/1734581506792952220,,location not found,8417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 16:12:06 +0000 2023,1.7346070663488148e+18,🐈 Binus! Covid naik lagi pls guyss pake masker kita gamau online gamau menyia2kan sisa hari di 2023 TANPA KETEMU CRUSHHH BRRAAAAHHHHHHH,9.0,3.0,9.0,49.0,in,1.5492406696546427e+18,1.7346070663488148e+18,binus_fess,https://twitter.com/binus_fess/status/1734607066348814800,,Indonesia,20848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:31:28 +0000 2023,1.7345968413906621e+18,@notnorgaard Aku kalo jd pak anies mungkin sudah menanggapi dengan : ya siapa juga yg mau bahas covid bambang  dengerin dulu nape,1.0,4.0,10.0,528.0,in,1.215946602994516e+18,1.7345835284810015e+18,butterscotcheu,https://twitter.com/butterscotcheu/status/1734596841390662067,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 09:18:10 +0000 2023,1.7345028938758477e+18,Teman-teman pada tanggal 10 Desember aku positif covid dan sekarang sedang isoman. Mohon doanya ya agar diriku bisa lekas sembuh dan tidak menulari orang rumah maupun rekan-rekan kerja &amp; siapapun yang sempat berinteraksi dengan aku beberapa hari yang lalu 🙏,0.0,8.0,3.0,7.0,in,135062353.0,1.7345028938758477e+18,widysaaja,https://twitter.com/widysaaja/status/1734502893875847586,,Yogyakarta,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 13:11:36 +0000 2023,1.7345616408621102e+18,Boleh tak stop cakap covid hshs,0.0,0.0,1.0,3.0,in,1.466684174111109e+18,1.7345616408621102e+18,DinnerNasiLemak,https://twitter.com/DinnerNasiLemak/status/1734561640862110188,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 12:20:42 +0000 2023,1.7345488336178058e+18,Bila client tanya mana hospital yang ada bilik kosong   laju la terus call hospital panel dekat KL. And baru tahu rupanya ada juga hospital yg tak accept pesakit positive covid  maybe disebabkan hospital tu tak ada bilik single.  Ni la antara tugas ejen  kena memudahkan client. https://t.co/Jc2CykEEeC,0.0,2.0,3.0,3.0,in,158772393.0,1.7345488336178058e+18,adibkhld,https://twitter.com/adibkhld/status/1734548833617805805,https://pbs.twimg.com/media/GBJa9_DaAAAY41U.jpg,,8009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 17:00:12 +0000 2023,1.7346191684800927e+18,Berdasarkan hasil Vote tadi  Kita sepakat Mengusung pasangan Curtis Jones &amp; Joseph David Gomez (COVID) untuk menjadi the next hokage dari dari Koalisi Anak Mamah Vasti Menang (KAMVANG)  Mohon Dukungan-nya Kops  YNWA! https://t.co/rEou3JE8JT,1.0,7.0,8.0,65.0,in,1.6182022720388137e+18,1.7346191684800927e+18,id_lgk,https://twitter.com/id_lgk/status/1734619168480092644,https://pbs.twimg.com/media/GBKaWMybUAAa6wn.jpg,,17717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:53:33 +0000 2023,1.734602396763034e+18,Aku blm menentukan pilihan. Tp mbaknya kurang riset. Secara user experience emang blm selancar apps2 buatan luar. Tapi gunanya luar biasa. Dari cari booster covid  sampe sesimpel masuk Taman Tebet pake JAKI. Sy pernah ngadu kalo jalanan depan BNN rusak  gak lama ud mulus. 👌,0.0,0.0,2.0,19.0,in,63102046.0,1.734602396763034e+18,TitiwAkmar,https://twitter.com/TitiwAkmar/status/1734602396763034000,,Lala Lili Land,11134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:03:24 +0000 2023,1.7345897758339361e+18,@76_hanafi @gadingnstn 2019 di Jakarta. 25% gue rasa jauh kalau cek sekarang apalagi abis Covid. https://t.co/fG4Wrdgfvf,4.0,2.0,4.0,12.0,in,1457701454.0,1.7345407073551526e+18,MikaelDewabrata,https://twitter.com/MikaelDewabrata/status/1734589775833936171,https://pbs.twimg.com/media/GBKANODbcAAVdGP.jpg,"Jakarta, Indonesia",19267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 21:38:11 +0000 2023,1.734689127885386e+18,Coming very soon … the #LongCOVID Video Series in Indonesian 🇮🇩   Segera hadir ... Serial Video Long COVID dalam bahasa Indonesia 🇮🇩 https://t.co/jZVr0OHHlT,0.0,1.0,5.0,14.0,in,1.331208661595775e+18,1.734689127885386e+18,LongCOVIDPhysio,https://twitter.com/LongCOVIDPhysio/status/1734689127885385919,https://pbs.twimg.com/media/GBLakUUW0AAgNLj.jpg,,25813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:34:14 +0000 2023,1.734582435218596e+18,Jujur diisni capres 2 keliatan bloug parah  kan dia juga tau kali itu covid cuma intro dan metafora aja  Trus malah bilang angin jadi fidalahin pdhl maksudnya anies ya ga gitu wkkw  Apa ya  ini kayak goblog parah argumennya capres 2,0.0,1.0,1.0,11.0,in,1.5263491600010486e+18,1.734582435218596e+18,ketuacoolkids,https://twitter.com/ketuacoolkids/status/1734582435218596199,,Switzerland,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 12:09:34 +0000 2023,1.73454602784655e+18,Baru dapat berita Temen dosen ada yg kena covid abis pulang dari jakarta .  .  Stay safe ya gaesss Jakarta lagi naik² ini,0.0,5.0,0.0,177.0,in,1.3525077988950057e+18,1.73454602784655e+18,MakNcip,https://twitter.com/MakNcip/status/1734546027846549891,,,14682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 18:51:02 +0000 2023,1.7346470604719355e+18,guys guys guys  every one of you who read this tweet tolong jaga kesehatann yaa!! sekarang lagi musim flu  batuk  demam dan katanya covid udah mulai nyebar lagi di indonesia. take care of yourself  minum obat yg teratur  makan nya juga  dan banyak minum air putih yaa!! 💗✨,0.0,0.0,3.0,4.0,in,1.1393657107930767e+18,1.7346470604719355e+18,cloovmoon,https://twitter.com/cloovmoon/status/1734647060471935405,,,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 07:11:23 +0000 2023,1.734470990372209e+18,COVID-19 Melonjak Lagi  Kemenkes Ingatkan Masyarakat Lengkapi Vaksin Booster https://t.co/skTFRpGrYk,0.0,5.0,23.0,28.0,in,8.87743587579945e+17,1.734470990372209e+18,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1734470990372208855,,,253554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 21:33:00 +0000 2023,1.7346878207811791e+18,@nnbeautyparlour @nrlwrdh_ Sama jugak yg ni  elak kn kalau boleh  sbb i punya pendrive diorg bg yg dh corrupt  i nikah time covid in between of that i nk buat majlis this year but cancel  somehow we proceed photoshoot session  they give us photographers xsama mcm nikah  i dh request dr awal  cont- https://t.co/H4eTphyVXu,0.0,2.0,9.0,4.0,in,811124298.0,1.6439037162512998e+18,hohoiKN,https://twitter.com/hohoiKN/status/1734687820781179143,https://pbs.twimg.com/media/GBLZYHkaIAAW5QI.jpg,,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 21:49:44 +0000 2023,1.734692032415937e+18,Ramainya tak sihat sekarang. Mostly kena Covid or URTI. Moga semua cepat sembuh dan baik2 sahaja.,0.0,1.0,1.0,7.0,in,161571502.0,1.734692032415937e+18,AmeerZachery,https://twitter.com/AmeerZachery/status/1734692032415936947,,🇲🇾,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 23:33:13 +0000 2023,1.7347180750382902e+18,@dayeVLR @rahmimimi Waktu bingung nyari booster COVID  aplikasi ini sangat membantu. Laporan juga direspon cepet. Makanya yang bilang useless  pernah nyoba ga sih ?,0.0,2.0,2.0,74.0,in,1.4224479704069202e+18,1.7345628862558008e+18,pho_tique,https://twitter.com/pho_tique/status/1734718075038290161,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 09:04:36 +0000 2023,1.7344994803748577e+18,Mimimimi krank  mimimi Covid  mimimi...,0.0,3.0,0.0,4.0,cs,1.0294607281708646e+18,1.7344994803748577e+18,Wortwerk1,https://twitter.com/Wortwerk1/status/1734499480374857740,,Mittendrin mit Süddrall.,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:05:08 +0000 2023,1.7345751112049178e+18,@amer7211 @___JuanPablo_ @kinlasiaf23 Ya  kes dari tourist China tu semua sihat dari Covid. Gelombang kedua  Covid masa tu ada peserta tabligh balik dari Korea tak kuarantin then pergi event tabligh. Menteri KDN waktu tu Muhyiddin sibuk nak jatuhkan kerajaan PH.,0.0,2.0,5.0,59.0,in,9.064813720925553e+17,1.7344230830822282e+18,nr___na,https://twitter.com/nr___na/status/1734575111204917698,,Malaysia,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:46:50 +0000 2023,1.7345856084070444e+18,@Mdy_Asmara1701 alat ukur covid buat menjelaskan alat ukur polusi  blm selesai udah disanggah. ngakunya gemoy dan politik riang gembira tapi goblog dan emosian. counter dari pak anis makjlebbb. emang beda kelas.,0.0,1.0,8.0,99.0,in,1.6037293041221018e+18,1.7345828288375278e+18,wokdetok,https://twitter.com/wokdetok/status/1734585608407044315,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 13:15:23 +0000 2023,1.734562591836361e+18,Pak Anies membahas aplikasi JAKI. Gw pernah pake app itu buat nyari vaksin covid pas pandemik kemarin. Terima kasih pak Anies,1.0,3.0,1.0,5.0,in,1.7106851659227382e+18,1.734562591836361e+18,aipsnbrp,https://twitter.com/aipsnbrp/status/1734562591836360970,,Indonesia,1458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:54:31 +0000 2023,1.734587541939204e+18,@rahmimimi sorry to say mbak  waktu suami saya covid dan hampir collapse  saya panggil emergency ambulans via JAKI dan 20 menit langsung datang. saya nggak tau deh akan gimana kalau nggak pakai JAKI.,1.0,1.0,27.0,294.0,in,194505169.0,1.7345628862558008e+18,fadhnura,https://twitter.com/fadhnura/status/1734587541939204147,,Jakarta Capital Region,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 16:09:31 +0000 2023,1.7346064141135916e+18,i literally reported warung bakso depan rumah yang rame banget pas covid super naik eh besoknya disegel😭😭😭,0.0,0.0,1.0,2.0,in,1448099748.0,1.7346064141135916e+18,konserfatif,https://twitter.com/konserfatif/status/1734606414113591479,,,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 11:37:42 +0000 2023,1.7345380095284884e+18,Hai Warga Jakarta! Bagi kalian yang belum melakukan Vaksinasi Covid-19 dapat melakukan pendaftaran vaksinasi dengan mendatangi lokasi vaksinasi terdekat ya.  Pelayanan Vaksinasi: Hari Senin-Kamis  Pukul 08.00 - 12.00 WIB  Hari Jumat &amp; Sabtu  Pukul 08.00 - 11.00 WIB Di Lobby… https://t.co/WR7Cl04y4r,0.0,0.0,13.0,9.0,in,166014938.0,1.7345380095284884e+18,DKIJakarta,https://twitter.com/DKIJakarta/status/1734538009528488439,https://pbs.twimg.com/media/GBJRH4saoAAnN5F.jpg,"Jakarta, Indonesia",1455320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 16:38:20 +0000 2023,1.7346136675709504e+18,3. Dengan in-house itu pula  JAKI jadi bisa berkembang fiturnya  bukan cuma untuk sekedar pelaporan masyarakat  tapi jadi Super-Apps pelayanan pemprov: a. Daftar vaksin covid b. Mengetahui lokasi Wifi gratis c. Bayar Pajak PKB d. Cek indeks kualitas udara and many more..,4.0,2.0,42.0,240.0,in,187744606.0,1.7346129810892884e+18,HerryDharmawan,https://twitter.com/HerryDharmawan/status/1734613667570950318,,Jkt ~ Bgr,3948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 12:10:31 +0000 2023,1.7345462708686646e+18,"Seru nih ada nakes di IG ngeposting artikel yg judulnya   2 pasien covid-19 meninggal pada bulan Desember stlh 2 bulan nol kasus kematian""  Pasiennya usia 81 thn &amp; 91 thn. satu ada riw. HT &amp; yg satunya riw.stroke &amp; gagal jantung yg satu udh vaksin 3rd dose &amp; satunya blm vaksin""",0.0,1.0,0.0,3.0,in,1.2372108552104878e+18,1.7345462708686646e+18,k0p1tess_94,https://twitter.com/k0p1tess_94/status/1734546270868664636,,"Bekasi, Jawa Barat",4593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:42:46 +0000 2023,1.7345996843361075e+18,Bukan buzzer Anies  tapi jujur gw sebagai warga Jakarta ngerasain banget manfaatnya JAKI. Salah satunya informasi seputar lokasi vaksinasi buat COVID kemarin.,0.0,1.0,2.0,20.0,in,1.7218412858946355e+18,1.7345996843361075e+18,speakercipung,https://twitter.com/speakercipung/status/1734599684336107536,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 08:55:29 +0000 2023,1.7344971892322755e+18,🚨 Kasus Harian COVID-19 Meningkat 📈  Harus Apa?🦠    Menurut data Kemenkes per 6 Des 2023  rata-rata tambahan 35-40 kasus/hari  dominan oleh subvarian Omicron XBB 1.5. Vaksinasi COVID-19 sudah memberikan perlindungan  tapi tetap waspada dengan penerapan gaya hidup sehat.,0.0,9.0,2.0,5.0,in,1.242725337751933e+18,1.7344971892322755e+18,SATUSEHAT,https://twitter.com/SATUSEHAT/status/1734497189232275504,,Indonesia,30058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:47:14 +0000 2023,1.7346008070296172e+18,@rahmimimi Ktp Jateng tapi ngerasain manfaat app JAKI  pas jaman covid gampang banget dapet vaksin yg mana bisa sesuain lokasi terdekat  jenis vaksin  sama jadwalnya. Top 👌🏼,0.0,0.0,1.0,36.0,in,2880237996.0,1.7345628862558008e+18,bal_annn,https://twitter.com/bal_annn/status/1734600807029617080,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 15:11:05 +0000 2023,1.7345917092151544e+18,@didibiku @everyoneka97 @tubbirfess Itupun kepotong covid hampir 3 tahun  coba kalau gak ada covid? Bakal lebih dari ini sih  sya yg wilayah Jabodetabek aja merasakan perubahan jakarta  dan tetangga jkt juga ikut ketularan,0.0,0.0,3.0,35.0,in,3024028082.0,1.7345748505667707e+18,dodhyazhar_,https://twitter.com/dodhyazhar_/status/1734591709215154457,,Mengikuti anda,3288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 16:01:07 +0000 2023,1.7346043012035382e+18,Kasus Covid-19 Meningkat Jelang Libur Nataru 2023 https://t.co/8nPhKTBCAM #TempoFoto,0.0,0.0,0.0,1.0,in,18129942.0,1.7346043012035382e+18,tempodotco,https://twitter.com/tempodotco/status/1734604301203538141,,Indonesia,2215499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 17:21:53 +0000 2023,1.7346246252822408e+18,@Munir_Timur Bukan cuman fakir data  tp pemahaman jg (maaf) kurang. Ketika tadi Pak Anies menyampaikan analogi ttg jumlah pengukuran tingkat pencemaran udara dg jumlah test covid  Pak Prabowo nampaknya gagal paham.,0.0,3.0,17.0,197.0,in,2403574648.0,1.73459431143268e+18,asfan_warah,https://twitter.com/asfan_warah/status/1734624625282240796,,,2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 08:24:32 +0000 2023,1.7344893973938547e+18,"Sisi zanzibar tunaendelea kutekeleza dira ya maendeleo ya mwaka 2050  kwa sasa tunatekeleza ZADEP (Zanzibar Deelopment Plan) kuanzia mwaka 2021 hadi 2026 kuna maeneo mengi tunataka tuyafikie mwishoni mwa 2026""   ""Hadi mwaka huu tumekuwa na mafanikio makubwa na baada ya COVID 19… https://t.co/hbPZOAsdml""",1.0,4.0,2.0,94.0,in,169557169.0,1.7344893973938547e+18,eastafricatv,https://twitter.com/eastafricatv/status/1734489397393854724,https://pbs.twimg.com/media/GBIks6xWgAARIOq.jpg,"Dar es salaam, Tanzania",1664475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 13:43:25 +0000 2023,1.7345696496087288e+18,Rasa sakit kepala la dari siang td astu badan asyik rasa panas kat dlm tp kat luar badan tak peluh and rasa sejuk ni symptom covid ke,0.0,1.0,0.0,8.0,in,1.668126807936344e+18,1.7345696496087288e+18,dirty_angell_,https://twitter.com/dirty_angell_/status/1734569649608728918,,"Kuala Terengganu, Terengganu",11330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:33:32 +0000 2023,1.734582259825664e+18,Perusahaan senilai $200 miliar akan bangkrut jika Fauci  mengakui bahwa Hydroxychloroquine dan Ivermectin efektif melawan Covid.  Saya sebut mereka kriminal  tetapi orang-orang ini jauh lebih buruk.,0.0,3.0,2.0,9.0,in,1.6036572685744333e+18,1.734582259825664e+18,AriesTruss,https://twitter.com/AriesTruss/status/1734582259825664082,,Trinidad and Tobago,2658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Dec 12 14:50:47 +0000 2023,1.7345866026039258e+18,Mau nanggepin ini  gue bukan pro Anies. Tapi JAKI sebenernya berguna banget saat itu di covid season  Sayangnya aplikasi JAKI tidak improve setelah end 2021 sampai sekarang semenjak covid season berakhir  Kalau untuk skrg JAKI itu worth atau tidak? tidak berguna,0.0,1.0,2.0,1.0,in,1.114218819143123e+18,1.7345866026039258e+18,breakfastwithxx,https://twitter.com/breakfastwithxx/status/1734586602603925848,,Jakarta,8201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
